dent set	1
pair c1	1
strong sense	1
minimum number	1
combination sum	1
redeﬁne point	1
degenerate case	1
most number	1
dependence act	1
set relation	1
superset relation	1
+ d1⃗t1	1
c1⃗s1 +	1
independent iﬀaei	1
opinion question	1
sixteen entry	1
perpendicular nonzero	1
geometric series	1
space r2	1
generic basis	1
vector set	1
natural candidate	1
space c1⃗β1	1
same summand	1
same ⃗β	1
familiar case	1
a1⃗v1 +	1
equivalent recast	1
same relationship	1
example example	1
x2 ∈p3	1
main use	1
crucial property	1
⟨x2 −x	1
−2a1 =	1
same linear	1
ci ’s	1
entry i	1
previous subsection	1
−a0 =	1
particular basis	1
basis leap	1
single basis	1
ﬁnite subset	1
large degree	1
diﬀerent direction	1
main theorem	1
technical result	1
coeﬃcient dici	1
+ di⃗v+	1
+ cn⃗βn)+	1
ﬁnite basis	1
paragraph form	1
basis step	1
k member	1
−k member	1
least n	1
n member	1
nonzero scalar	1
basis bk+1	1
previous basis	1
familiar use	1
corollary prof	1
whole number	1
corollary show	1
immediate consequence	1
few number	1
+ c	1
similar subspace	1
subspace diagram	1
r →r	1
∩and ∪.	1
natural extension	1
such basis	1
complement operation	1
new sequence	1
+ c2⃗β2	1
c2⃗β2 +	1
n book	1
disjoint set	1
same book	1
above description	1
above terminology	1
set containment	1
previous paragraph	1
independent column	1
vague idea	1
basis ⟨x2	1
conceptual understanding	1
point observe	1
unrelated column	1
ﬁfth column	1
ﬁrst theorem	1
ﬁnal point	1
row equivalent	1
⇐ ⇒(5	1
dn ∈r	1
left form	1
−m parameter	1
independent equation	1
−r parameter	1
natural vector	1
4z =	1
diﬀerent reduction	1
unequal number	1
same nonzero	1
most m.	1
last section	1
occasional exercise	1
subspace combination	1
r3 example	1
union operation	1
z -	1
conventional practice	1
accumulation operation	1
r3 prototype	1
axis +	1
decomposition r3	1
= x	1
+ z	1
⃗w ∈r3	1
interesting property	1
benchmark model	1
familiar decomposition	1
z part	1
second plane	1
z ∈r.	1
such expression	1
unique reﬂect	1
large sequence	1
= ⟨⃗βk,1	1
single sequence	1
concatenation b1	1
dk⃗wk =	1
= d1(c1,1⃗β1,1	1
d1(c1,1⃗β1,1 +	1
⃗uj ∈wj	1
case assumption	1
axis ⊕z	1
sub -	1
- basis	1
own mention	1
nonzero member	1
relationship ⃗w1	1
⃗w1 ∈w1	1
same argument	1
axis ⊕y	1
subspace complement	1
addition note	1
natural question	1
simple sum	1
pairwise intersection	1
component part	1
w1 =	1
+ bx2	1
bx2 |	1
even polynomial	1
subspace v	1
| ⃗w1	1
= v	1
+ dim(wk	1
strong statement	1
v split	1
cancellation hold	1
natural list	1
= b	1
element −a	1
−a ∈f	1
ﬁnal condition	1
set b	1
arbitrary ﬁeld	1
additional development	1
ﬁeld property	1
general setting	1
additional abstraction	1
integer number	1
suitable operation	1
little cube	1
atom lie	1
neat row	1
outer layer	1
sodium chloride	1
small sphere	1
many repetition	1
internal structure	1
front face	1
many time	1
square cell	1
side length	1
lattice picture	1
everyday experience	1
pencil lead	1
carbon atom	1
single plane	1
chemical bond	1
plane slide	1
slide oﬀand	1
convenient unit	1
hexagonal ring	1
good basis	1
familiar crystal	1
new face	1
face carbon	1
corner carbon	1
more carbon	1
science context	1
fundamental region	1
graphite picture	1
hexagonal shape	1
diamond cube	1
cubic lattice	1
diamond crystal	1
single cell	1
platinum crystal	1
cubic centimeter	1
dimensional basis	1
presidential process	1
class member	1
ﬁve vote	1
practical politic	1
overall winner	1
candidate election	1
large election	1
interesting aspect	1
overall majority	1
single voter	1
line order	1
above cycle	1
−1 voter	1
negative sign	1
other preference	1
circular group	1
graphical cycle	1
counterclockwise order	1
single d	1
c perp	1
optional section	1
coordinate c1	1
t voter	1
d voter	1
ﬁrst voter	1
cycle part	1
second voter	1
opposite voter	1
alternate way	1
negative spin	1
opposite pair	1
b −c	1
cycle number	1
voting theory	1
current research	1
intriguing result	1
voting system	1
reasonable deﬁnition	1
introductory arti-	1
readable text	1
long list	1
recent research	1
reasonable way	1
entire group	1
more voter	1
group total	1
many voter	1
equation distance	1
other unit	1
particular unit	1
negative exponent	1
equation d−gt2	1
d−gt2 =	1
d term	1
other term	1
entire gt2	1
gt2 term	1
−2(l0m0 t	1
t 1)2	1
time l0m0	1
other side	1
single t	1
experienced investigator	1
remarkable result	1
paper analysis	1
easy way	1
homogeneous expression	1
dimensionless quantity	1
such dimensionless	1
dimensionless term	1
above equality	1
arbitrary function	1
form pp1ℓp2mp3gp4θp5	1
other quantity	1
associated dimensionless	1
π1 =	1
= pℓ−1/2g1/2	1
ﬁrst year	1
physics text	1
other mean	1
small angle	1
fair amount	1
gravitational attraction	1
separation r	1
second mass	1
constant g	1
0)p2(l0m1 t	1
t 0)p3(l0m1	1
0)p3(l0m1 t	1
p4 |	1
p4 ∈r	1
p4 =	1
important application	1
prior formula	1
mutual rotation	1
x time	1
same acceleration	1
mean radius	1
explicit application	1
deep water	1
solution space	1
classic reference	1
brief book	1
initial velocity	1
horizontal position	1
vertical position	1
initial speed	1
same force	1
elastic behavior	1
atom m	1
important role	1
early study	1
quantum phenomena	1
wave speed	1
speed v	1
height h	1
gravity g.	1
π2 =	1
/ v2	1
propagation speed	1
⃗+ operation	1
· operation	1
vector arrow	1
familiar equation	1
= 2πr	1
= πr2	1
useful strategy	1
dimensional homogeneity	1
common phase	1
end point	1
new insight	1
pleasant one	1
new idea	1
double arrow	1
corresponding vector	1
corresponding total	1
b0 b1	1
ra0 ra1	1
corresponding way	1
multiplication correspond	1
space g	1
g =	1
equal component	1
isomorphic g	1
∼= r2	1
equal polynomial	1
equal coeﬃcient	1
dilation map	1
third type	1
space p5	1
most one	1
relevant respect	1
summand base	1
few summand	1
term sum	1
second half	1
prior chapter	1
right way	1
natural map	1
map f1	1
r1 →r1	1
number k.	1
v →u.	1
unique member	1
polar coordinate	1
map p(x	1
form x	1
associated image	1
new vector	1
= u⊕w	1
u ×	1
double implication	1
implication statement	1
= ⟨f(⃗β1	1
⃗0v =	1
such representation	1
u1 =	1
original argument	1
= repb(w1⃗β1	1
other advantage	1
unique output	1
+ 0x	1
diﬀerent expansion	1
above proof	1
many idea	1
small space	1
representation map	1
= ⟨	1
prior map	1
single class	1
new structure	1
ﬁxed basis	1
v →rn	1
isomorphism repb	1
f(⃗βn)⟩is basis	1
space u	1
space h	1
r3 map	1
single linear	1
map t1	1
+ r2(x2	1
such correspondence	1
useful result	1
tor space	1
+ r2d1)⃗β1	1
same eﬀect	1
same action	1
same function	1
direct consequence	1
linear operator	1
c2g)/dx =	1
isomorphism concept	1
homomorphism concept	1
a1 +	1
linear operation	1
function f1	1
function respect	1
respect subtraction	1
space r+	1
early exercise	1
natural logarithm	1
logarithm map	1
extra rope	1
entire world	1
r1 act	1
derivative operator	1
linear transfor-	1
+ c0f	1
vector ⃗w1	1
transpose map	1
| t	1
set convexity	1
space l(v	1
unique homomorphism	1
v →r1	1
map f	1
v →r2	1
component function	1
linear one	1
linear component	1
component map	1
few restriction	1
image h(s	1
+ sx	1
+ tx2	1
tx2 |	1
+ sx2	1
general deﬁnition	1
essential diﬀerence	1
bean sketch	1
individual 7→arrow	1
many input	1
such arrow	1
projection π	1
ﬁxed w	1
w ∈r1	1
map π	1
preservation condition	1
addition property	1
range w1	1
addition preservation	1
plane x	1
formal sense	1
ﬁrst insight	1
second insight	1
domain compress	1
ck+1⃗βk+1 +	1
+ cn⃗βn	1
many homomorphism	1
derivative transfor-	1
derivative send	1
obvious suﬃcient	1
= ⇒(4	1
form c1h(⃗v1	1
representation ⃗w	1
r2 →p3	1
+ ax	1
map z	1
r5 →r8	1
rank ﬁve	1
th derivative	1
ﬁrst condition	1
same style	1
h(a0 +	1
⃗n ∈v	1
| h	1
appropriate meaning	1
component c1	1
new thing	1
common alternative	1
case letter	1
simple calculation	1
hm,2c2 +	1
n×1 vector	1
r3 →r2	1
above formula	1
rotation map	1
map tθ	1
plane counterclockwise	1
wide matrix	1
row way	1
new operation	1
operation column	1
transpose transformation	1
rotation transformation	1
other transformation	1
same scalar	1
scalar s	1
reﬂection map	1
line ℓthrough	1
image basis	1
th position	1
diﬀerent linear	1
triangular representation	1
column n	1
basis ⃗v	1
instance v	1
+ 1⟩	1
deﬁned map	1
diﬀerent function	1
particular space	1
many domain	1
many map	1
isomorphism repd	1
corresponding subset	1
apparent ambiguity	1
dual use	1
particular pair	1
corresponding matrix	1
sin θ⟩and	1
space element	1
hand column	1
second space	1
correct size	1
correct rank	1
map h⃗x	1
⃗x ∈rn	1
product r	1
same comparison	1
= w1⃗δ1	1
similar exploration	1
function sum	1
map r	1
matrix sum	1
naive thought	1
entry product	1
associative g	1
identity g	1
inverse g	1
matrix m	1
square h	1
next operation	1
g ◦	1
◦ h	1
v →u	1
v ’s	1
+ gi,2h2,1	1
gi,2h2,1 +	1
dimension n	1
n space	1
−→dimension r	1
r space	1
−→dimension m	1
m space	1
m×n result	1
m×r time	1
time r×	1
dimension description	1
description line	1
equal subscript	1
j =	1
r h	1
h r	1
deﬁnition treat	1
mathematical operation	1
prior course	1
nice property	1
+ fi,2g2,1	1
+ fi,2g2,1h1,j	1
+ g2,2h2,j	1
heavy argument	1
level construct	1
h1,3x3 =	1
= d2	1
= g1,1y1	1
r3 →p2	1
composition map	1
r3 →m2×2	1
third part	1
1×n row	1
basis ⟨1	1
wise multiplication	1
= hp+q	1
integer p	1
+ sg)h	1
own transpose	1
identity transformation	1
combination c4	1
sized identity	1
space p	1
rable example	1
non -	1
- commutativity	1
usual derivative	1
p →p	1
+ a2	1
mechanical process	1
striking thing	1
right one	1
right result	1
easy matrix	1
single nonzero	1
matrix unit	1
matrix copy	1
diﬀerent row	1
multiplication act	1
corresponding column	1
g time	1
extra parenthesis	1
+ g1,2h2,1	1
g1,2h2,1 g1,1h1,2	1
general check	1
low right	1
arbitrary real	1
matrix rescale	1
whole row	1
single one	1
matrix permute	1
permute row	1
row swapper	1
elementary matri-	1
computational convenience	1
entire story	1
clear idea	1
swap column	1
alphabetical order	1
incidence matrix	1
pay rate	1
identity commute	1
matrix commute	1
same formula	1
prior approach	1
ternate proof	1
row rank(a	1
other order	1
single argument	1
inverse ⃗v	1
map equation	1
◦ h(⃗x	1
−q =	1
q =	1
= −1/3	1
conceptual appeal	1
diﬀerent constant	1
related problem	1
inverse method	1
solution change	1
component move	1
row step	1
case r	1
clerical convenience	1
left half	1
entire section	1
algebra system	1
familiar algebra	1
subtraction work	1
number operation	1
intermediate step	1
inverse operation	1
operation interact	1
t k)−1	1
inverse example	1
inverse commute	1
matrix gh−1	1
ﬁrst question	1
matrix algebra	1
equation t	1
well name	1
above name	1
change basis	1
map application	1
familiar set	1
invertible function	1
r ⩾1	1
swap matrix	1
combination matrix	1
d ⊆r2	1
space ﬁnd	1
= r3	1
find basis	1
same polynomial	1
repd(1 −x	1
n×n change	1
matrix ˆh	1
counterclockwise angle	1
π/6 radian	1
other change	1
same starting	1
easy case	1
h matrix	1
lence class	1
possible rank	1
nice thing	1
appropriate arrow	1
equivalent transpose	1
speciﬁc case	1
general case	1
equivalent inverse	1
equivalent square	1
same ending	1
well description	1
vector ⃗p	1
other projection	1
point ⃗p	1
casual phrase	1
intuitive expectation	1
same perspective	1
car picture	1
south axis	1
south part	1
useful way	1
projection ⃗p	1
half mile	1
entire map	1
shifted position	1
second vec-	1
projection transformation	1
projection break	1
break ⃗v	1
minimum distance	1
distance function	1
nonzero multiple	1
⃗v −proj[⃗s](⃗p	1
= c1⃗v1	1
•(c1⃗v1+c2⃗v2 +	1
k set	1
independent size	1
k subset	1
partial converse	1
⃗κ1 =	1
corollary ⟨⃗κ1,⃗κ2⟩is	1
full argument	1
= ⃗κ1	1
line ⃗κ3	1
similar check	1
scalar coeﬃcient	1
b2 =	1
∥2 ⩾|c1|2	1
matrix repk	1
triangular shape	1
early subsection	1
arbitrary subspace	1
decomposition idea	1
= m	1
m ⊕n.	1
ready deﬁnition	1
ﬁrst subscript	1
m matter	1
one matter	1
diﬀerent subspace	1
diﬀerent result	1
projection operation	1
hand picture	1
projection projm(⃗v	1
subspace p⊥consist	1
ﬁrst reaction	1
basis k	1
= r1⃗κ1	1
other containment	1
paragraph work	1
ﬁnal sentence	1
linear subspace	1
convenient formula	1
vector projm(⃗v	1
vector c1	1
⃗c ∈rk	1
| −x	1
plane p	1
p part	1
map p	1
perp operator	1
such operation	1
geometric relationship	1
such t	1
= r	1
projection matrix	1
matrix a(ata)−1at	1
good answer	1
term ratio	1
datum vector	1
data vector	1
slope m	1
vertical length	1
vertical scale	1
true proportion	1
mile race	1
minute mark	1
penny datum	1
perfect line	1
exact solution	1
good approximation	1
datum entry	1
entry burden	1
standard body	1
ﬁrst class	1
second class	1
good line	1
team salary	1
major league	1
league baseball	1
mathematical technique	1
team owner	1
mile record	1
many record	1
periodic sample	1
long calculation	1
meter run	1
cross ?	1
data set	1
predictive value	1
highway restaurant	1
more gas	1
low bridge	1
bridge toll	1
extra gas	1
low crossing	1
crossing cost	1
passenger car	1
way toll	1
space shuttle	1
previous ﬂight	1
extra datum	1
accurate method	1
average distance	1
exponential curve	1
asteroid belt	1
missing planet	1
domain r	1
map h1	1
right h2	1
rotate vector	1
additional variety	1
gular matrix	1
t matrix	1
th axis	1
instance c1,2(2	1
unit square	1
same extent	1
line slide	1
angle corner	1
simple way	1
map line	1
image space	1
identity projection	1
line input	1
line output	1
real function	1
nonlinear function	1
domain point	1
diﬀerent eﬀect	1
local eﬀect	1
small interval	1
core idea	1
function y	1
point ⃗x	1
derstood result	1
function change	1
matrix q	1
transformation t−π/4	1
equation tjtj−1	1
trivial projection	1
linear structure	1
linear idea	1
dilate space	1
single pair	1
particular permutation	1
diﬀerent number	1
chinese legend	1
chinese civilization	1
river scroll	1
depressed state	1
fascinating thing	1
middle entry	1
sole entry	1
other size	1
unsolved problem	1
= d	1
n2 −2n	1
−2n −1	1
codomain r	1
+ e	1
particular case	1
only row	1
nonzero column	1
such column	1
many column	1
= cn+1	1
cn+1 =	1
last block	1
classic source	1
trace function	1
diagonal tr∗(m	1
simple game	1
player bet	1
ﬁve ﬂip	1
twenty-ﬁve ﬂip	1
next ﬂip	1
boundary state	1
state s5	1
= v0*m	1
= v1*m	1
various number	1
usual m⃗v	1
fourth ﬂip	1
characteristic feature	1
chain model	1
next state	1
current state	1
same chance	1
manual worker	1
next generation	1
upper class	1
successive stage	1
current class	1
next ﬁve	1
ﬁve generation	1
upward mobility	1
ﬁrst generation	1
good bit	1
more example	1
american baseball	1
annual season	1
ﬁrst team	1
long series	1
many source	1
coin-ﬂipping game	1
ﬁrst paragraph	1
vector table	1
computational experiment	1
state s1	1
ﬁve throw	1
much interest	1
central region	1
warm climate	1
low wage	1
less unionization	1
large ﬁrm	1
z entry	1
model assumption	1
undecided state	1
state su.	1
correct thing	1
other state	1
graph p	1
certain town	1
certain country	1
hypothetical problem	1
town dweller	1
elsewhere move	1
well team	1
column sum	1
= ⃗v1	1
sized transition	1
ﬁrst ﬁgure	1
modern term	1
many statement	1
obvious example	1
d ∈r.	1
collinear point	1
distance d0	1
distance d1	1
constant vector	1
vector ⃗v0	1
example ⃗v	1
neat characterization	1
pythagorean theorem	1
unit circle	1
circle clockwise	1
circle counterclockwise	1
geometric description	1
fourth quadrant	1
⃗e2 run	1
euclidean study	1
trivial translation	1
glide reﬂection	1
elementary geometry	1
same shape	1
point ⃗q	1
other ﬁgure	1
kt)⃗v +	1
+ ⃗p0	1
vector ⃗p0	1
use today	1
top view	1
beautiful book	1
second paragraph	1
more property	1
such ⃗b	1
matrix nonsingular	1
ﬁrst thing	1
function detn×n	1
optional motivation	1
obvious pattern	1
cdh term	1
good strategy	1
combination kρ2	1
combination kρ3	1
+ f)a	1
d)b −g(kh	1
= aei	1
entire determinant	1
−(kh)fa −(ki)db	1
inessential way	1
change sign	1
such function	1
subsection note	1
forward diagonal	1
backward diagonal	1
h1,2h2,3h3,1 +	1
+ h1,3h2,1h3,2	1
sized determinant	1
function linear	1
third order	1
maximum value	1
formula calculate	1
function det	1
scalar k	1
early chapter	1
determinant change	1
singular t	1
fourth sentence	1
form result	1
big time	1
time saving	1
ﬁrst step	1
function det1	1
same output	1
only value	1
product ts	1
= |t|−1	1
d satisﬁes	1
satisﬁes condition	1
large integer	1
r×r submatrix	1
rational entry	1
rational determinant	1
new step	1
emeritus professor	1
determinant −2	1
diﬀerent answer	1
more vector	1
+ wn)⃗ρn	1
row ⃗v	1
determinant separate	1
simple determinant	1
above split	1
prior expansion	1
third matrix	1
such determinant	1
above expansion	1
new calculation	1
calculation scheme	1
separate determinant	1
column matrix	1
entry j	1
pφ5 =	1
t1,1t2,3t3,2 |pφ2|	1
t1,2t2,3t3,1 |pφ4|	1
t1,3t2,1t3,2 |pφ5|	1
t1,3t2,2t3,1 |pφ6|	1
proof overlap	1
determinant result	1
equal column	1
column swap	1
ﬁrst statement	1
matrix result	1
determinant none	1
third statement	1
many n	1
nonzero determinant	1
n datum	1
datum point	1
n equation	1
= |j|	1
distinct real	1
positive digit	1
n2 element	1
left corner	1
value unity	1
diﬀerent output	1
single input	1
natural order	1
single inversion	1
row k	1
adjacent swap	1
−j −1	1
function d	1
th number	1
same multiplicand	1
other permutation	1
permutation σ	1
other result	1
top arise	1
product expression	1
same permutation	1
top t1,2t2,3t3,1	1
bottom t3,1t1,2t2,3	1
nonzero term	1
associated permutation	1
permutation inverse	1
m inversion	1
many author	1
signum function	1
certain condition	1
parallelogram picture	1
tn⃗vn |	1
dimension n.	1
good postulate	1
deﬁning vector	1
rescaled region	1
solid line	1
original region	1
⃗w slant	1
same height	1
shear operation	1
operation size	1
determinant condition	1
unit size	1
space size(⃗e1	1
determinant exist	1
more postulate	1
positive size	1
clockwise arc	1
negative size	1
negative scalar	1
base time	1
rn →rn	1
|t| time	1
map term	1
unit box	1
|es| =	1
matrix mi(k)s	1
= |i|	1
= |tt	1
composition change	1
box diﬀer	1
|b| =	1
|6a3 +	1
t change	1
change size	1
scalar show	1
linear size	1
dimensional object	1
surface area	1
same counterclockwise	1
other conﬁguration	1
audience discussion	1
later section	1
amusing formula	1
+ t1,2	1
third line	1
j minor	1
t1,2 =	1
−9 =	1
= |t|	1
classical adjoint	1
matrix |t|	1
hand calculation	1
special type	1
good choice	1
th term	1
order n	1
small parallelogram	1
large parallelogram	1
algebraic question	1
starting parallelogram	1
shaded box	1
x1 time	1
third box	1
−5 =	1
eye solve	1
solve system	1
complex system	1
vector ⃗x	1
many equation	1
similar picture	1
input datum	1
set grow	1
diﬀerent n	1
many multiplication	1
large n	1
more factor	1
reduction method	1
same speed	1
def random_matrix(num_row	1
def gauss_method(m	1
print row	1
row prow	1
running time	1
many issue	1
computation model	1
def do_matrix(num_row	1
import timeit	1
import do_matrix	1
test run	1
determinant computation	1
good performance	1
typical matrix	1
computer system	1
statistical test	1
few time	1
input size	1
timing routine	1
random matrix	1
timing number	1
long time	1
language speciﬁcation	1
code fragment	1
computer fetch	1
contiguous location	1
integer people	1
integer approach	1
mental calculation	1
sticky issue	1
ﬂoating point	1
sound reason	1
matrix c	1
large determinant	1
multiple step	1
intermediate information	1
public domain	1
m[0][0]=0 case	1
nxn matrix	1
mxm matrix	1
return chio_det(chio_mat(m))/(key_elet**(dim-2	1
command line	1
such geometry	1
right wall	1
ﬁrst intersection	1
dimensional intersection	1
dimensional image	1
sketch show	1
such factor	1
binocular vision	1
geometric property	1
instance line	1
length segment	1
unequal length	1
close thing	1
source point	1
second case	1
painter p	1
solar eclipse	1
pinhole p	1
last model	1
parallel line	1
codomain plane	1
single setting	1
projection case	1
low half	1
image point	1
picture p	1
awkward thing	1
hemispheric dome	1
single spot	1
point ℓ.	1
deﬁnition clariﬁes	1
dome model	1
entire equator	1
track model	1
single case	1
diﬀerent point	1
point dome	1
dome mode	1
sudden change	1
projection model	1
view p	1
model sphere	1
vector ⃗l	1
set l	1
| k	1
point v	1
representative ⃗v	1
form k	1
nonzero k.	1
incidence formula	1
space line	1
space plane	1
ﬁxed point	1
unequal line	1
analytic geometry	1
right conclusion	1
analytic projective	1
ﬁxing vector	1
vector solution	1
representative column	1
more evidence	1
point o	1
corresponding vertex	1
euclidean ﬁgure	1
familiar image	1
projective ﬁgure	1
preliminary lemma	1
combination ⃗z0	1
v2 −1	1
projective theorem	1
euclidean version	1
euclidean result	1
euclidean picture	1
small area	1
local property	1
global property	1
x axis	1
axis point	1
positive x	1
north pole	1
far side	1
full circuit	1
line form	1
axis stick	1
right handedness	1
orientable space	1
nontechnical reference	1
classic science	1
science ﬁction	1
ﬁction story	1
orientation reversal	1
analytic approach	1
quick theorem	1
synthetic approach	1
historical route	1
ﬁne source	1
interesting application	1
q3m3 =	1
ellipse project	1
equatorial part	1
antipodal modal	1
intersection u2	1
t0v0 line	1
prior topic	1
origin project	1
same spot	1
point p	1
point p.	1
deﬁnition nonzero	1
scaling factor	1
possible representative	1
prior picture	1
movie theater	1
theater screen	1
associate vector	1
grey line	1
screen plane	1
graphic operation	1
+ tx	1
+ ty	1
extra coordinate	1
same time	1
tremendous speedup	1
half radian	1
target plane	1
- direction	1
x direction	1
entire shape	1
complex transformation	1
x component	1
major advantage	1
middle reﬂect	1
complex eﬀect	1
general projective	1
vast literature	1
important part	1
excellent source	1
wonderful blend	1
rigid operation	1
obvious way	1
tall nonzero	1
z axis	1
c1⃗δ1 +	1
above block	1
many polynomial	1
critical theorem	1
general context	1
pragmatic reason	1
delightful presentation	1
full development	1
equation degree(fg	1
division operation	1
remainder polynomial	1
integer statement	1
ﬁnal clause	1
polynomial division	1
division statement	1
low degree	1
divisor d(x	1
dividend p(x	1
λ ∈r	1
corollary p(x	1
λ1 =	1
= −b	1
number coeﬃcient	1
coeﬃcient factor	1
same power	1
prime factorization	1
uniqueness clause	1
real root	1
+ bi	1
bi |	1
quadratic factor	1
irreducible quadratic	1
second degree	1
polynomial x2	1
ﬁrst degree	1
cient factor	1
+ d)i	1
more bookkeeping	1
previous chapter	1
space b	1
direct computation	1
other option	1
matrix ˆt.	1
same matrix	1
matrix ˆt	1
similarity equation	1
only member	1
ﬁner partition	1
similarity relation	1
same representative	1
nontrivial similarity	1
similarity relationship	1
same similarity	1
polynomial cnxn	1
= cnsn	1
solid curve	1
previous work	1
simple extension	1
crucial point	1
map n	1
representation vector	1
basis repe2,e2(t	1
= λ1⃗β1	1
solution b1	1
nonzero b1	1
streamlined way	1
basis use	1
diﬀerent similarity	1
superscript −1	1
previous item	1
characteristic value	1
trivial case	1
homomorphism t	1
dimensional r(t	1
vector c	1
form c	1
matrix version	1
same eigenvector	1
element ⃗β1	1
representation diﬀer	1
basic tool	1
expression t	1
t −x	1
nonzero solution	1
degree n.	1
⃗ζ |	1
| t(⃗ζ	1
nontrivial subspace	1
many eigenvector	1
−x)2(0 −x	1
⃗0 =	1
= c1λk+1⃗v1	1
= c1(λk+1	1
term vanishe	1
induction hypothesis	1
= p−1tp	1
bottom line	1
ﬁnal result	1
application ﬁnding	1
nontrivial v	1
scalar λ	1
non-⃗0 member	1
= c	1
integral eigenvalue	1
= λ⃗x	1
b⃗x =	1
= µa⃗x	1
real eigenvalue	1
transformation map	1
t 7→ptp−1	1
simple kind	1
superscript power	1
power notation	1
function iteration	1
shift transformation	1
ascending chain	1
chain none	1
subset containment	1
adjacent range	1
subsequent one	1
low dimension	1
later element	1
map d0	1
space shrink	1
b2 ∈c	1
transformation π	1
vertical axis	1
steady state	1
th iterate	1
identity trans-	1
space stabilize	1
nullity split	1
small power	1
v ⊕{⃗0	1
other extreme	1
linear t	1
transformation satisﬁes	1
bottom entry	1
natural way	1
string depiction	1
⃗e2 =	1
function n2	1
function ˆn	1
function ˆn4	1
tion t	1
such power	1
7→2 7→0	1
vector basis	1
new matrix	1
tedious computation	1
space c3	1
sequence ⟨x2	1
long string	1
most k.	1
length k.	1
associated string	1
main idea	1
ﬁve basis	1
possible shape	1
basis form	1
k −1	1
ﬁnal nonzero	1
space part	1
standard one	1
⃗β2 ∈n	1
matrix calculation	1
second application	1
second iteration	1
dimension ﬁve	1
vector map	1
shift operator	1
basis state	1
right multiplication	1
same index	1
restriction map	1
diagonal one	1
optional subsection	1
b case	1
member set	1
cn2 t	1
t n2	1
transformation cntn	1
cntn +	1
radian counterclockwise	1
−t +	1
= −i.	1
fourth degree	1
polynomial f	1
zero polynomial	1
least degree	1
polynomial ˆp(x	1
early observation	1
such polynomial	1
minimal degree	1
equal degree	1
c4 t	1
force c1	1
equal map	1
equal matrix	1
full induction	1
linear term	1
unfactored version	1
⩽qi ⩽pi	1
ﬁrst proof	1
matrix drop	1
= cn−1xn−1	1
cni =	1
right telescope	1
teristic polynomial	1
polynomial divide	1
⩽qj ⩽pj	1
= λ2⃗v	1
t i⃗v	1
polynomial function	1
matrix p(t	1
scalar p(λ	1
−1i)(t −2i	1
istic polynomial	1
direct calculation	1
domain map	1
t factor	1
nonzero matrix	1
converse hold	1
new form	1
t −3i)p	1
t −3)2	1
canonical representation	1
only restriction	1
⃗β2 need	1
possible choice	1
similarity computation	1
mation t	1
t −4i)p	1
t −4)3	1
square block	1
subdiagonal entry	1
associated basis	1
eigenvalue matrix	1
middle one	1
diagonalizable case	1
eigenvalue λi	1
representative matrix	1
diagonalization example	1
eigenvalue leverage	1
full example	1
full compuation	1
t3 =	1
starting space	1
form representation	1
t −λ1)(⃗v	1
such string	1
above diagram	1
vector ⃗w1,n1	1
dimension r−q	1
independent vector	1
vector ⃗y1	1
⃗yr−q ∈n	1
b1,n1 ⃗w1,n1	1
a ’s	1
+ cr−q⃗yr−q	1
cr−q⃗yr−q =	1
speciﬁed order	1
more point	1
t −2)2	1
generalized null	1
unequal eigenvalue	1
t −2i	1
exponent one	1
izable transformation	1
= b2	1
similar calculation	1
separate string	1
string ⃗β4	1
t −3i)2	1
nullity ﬁve	1
eigenvalue −1	1
x −1)3(x	1
t invariance	1
reasonable ordering	1
degree j	1
j polynomial	1
invariant complement	1
o =	1
application matrix	1
great majority	1
⃗v ∈cn	1
t⃗v =	1
t 2⃗v	1
2⃗v =	1
= c1λ2	1
vector length	1
implementation issue	1
second issue	1
generating number	1
large component	1
dominant eigenvalue	1
t •	1
eigenvalue settle	1
ﬁxed number	1
second signiﬁcant	1
|λ2 /	1
large length	1
case technique	1
other method	1
good reference	1
relevant eigenvector	1
blank line	1
full power	1
sophisticated method	1
reserve park	1
stable level	1
pn+1 =	1
λi−t)⃗v =	1
population p	1
total world	1
static population	1
steady growth	1
growth behavior	1
λ2 −1.89λ	1
stable p	1
leaky park	1
park boundary	1
dynamic stability	1
external population	1
park growth	1
year span	1
canadian bird	1
% travel	1
constant population	1
good book	1
web search	1
list page	1
simpliﬁed version	1
wide web	1
page pi	1
many out	1
only link	1
user behavior	1
surfer visit	1
page p4	1
outbound link	1
next page	1
importance ranking	1
h⃗i =	1
= ⃗i.	1
λ =	1
rank number	1
= vector([1	1
fourth page	1
equal importance	1
third page	1
new page	1
various α	1
commercial search	1
many reﬁnement	1
current source	1
combination g	1
α =	1
certain man	1
many pair	1
new pair	1
second month	1
exponential growth	1
growth model	1
other simplifying	1
simplifying assumption	1
= f(n	1
f(n −1	1
deﬁning equation	1
t n−1⃗v1	1
fast way	1
−λ −1	1
elementary model	1
population growth	1
prior term	1
map x	1
many function	1
initial one	1
f2)(n −1	1
+ an−1(rf1)(n	1
an−1(rf1)(n −1	1
dimension k.	1
k -	1
matrix a.	1
characteristic function	1
diagonalization calculation	1
k diﬀerent	1
independent function	1
distinct root	1
= c1((1	1
nonhomogeneous case	1
small adjustment	1
homogeneous case	1
great temple	1
pure gold	1
large disk	1
immutable law	1
other needle	1
many disk	1
disk move	1
disk problem	1
same needle	1
move process	1
third needle	1
bottom disk	1
